hotel_id,comment_id,sentence_num,sentence,emotion_val,date
1096,136809,2,"and think we got lucky in getting one of the rooms with a window overlooking the front of the ryokan and the street. We arrived earlier than the 4pm check in but staff (two who spoke good English) were more than happy to store our bags for us until later (and same upon check out). It is less than a 10 minute walk from Kyoto station and you pass two Lawson convenience stores and a grocery store on the way! Quite a few restaurants are located close by and a folder in the room outlines the ryokan's food recommendations. Staff were very friendly, helpful and unobtrusive. Room was a nice difference to the usual hotel room. The beds were surprisingly comfortable and there is a decent sized bathroom, cupboard area, fridge and kettle in the room. Onsen can be booked from 4pm-I think 11pm and you can have it for an hour to yourself. I don't have any other Onsen experiences to compare it to, however it was lovely and modern.",1,2015-12-12
1096,136809,4,Only downside is it was easy to hear neighbours/plumbing sometimes given the walls are thin. I guess this place wouldn't suit you if you are keen to party or if you are in a loud group.,0,2015-12-12
1096,136809,5,"If you stay in a ryokan anywhere, let it be this one in Kyoto.",1,2015-12-12
8728,244186,2,We arrived from JR Toyama station and hotel is on the right hand side.,1,2017-06-01
8728,244186,4,Hotel lis therefore conveniently located and within 5 minutes walking distance to both stations. There are Japanese restaurants nearby that serve Himi beef if you prefer not to eat at the train stations.,1,2017-06-01
8728,244186,6,The dining area is open throughout the day for you to enjoy free fresh brew coffee and tea. Buy some pastries from the train stations and enjoy your afternoon tea here.,1,2017-06-01
19,19753,2,"The hotel is well located and easy to find from the subway station. Also, the hotel is close to the Fish Market",1,2016-05-08
19,19753,3,"but unfortunately, the concierge had no knowledge of the name nor location of some of the better sushi restaurants located within the Fish Market. We referenced a certain establishment and even game the concierge the correct web site and were still miss directed. We had a room issue and asked to relocate to a less expensive room than booked and were refused. I guess the customer is not always right at this hotel. Lastly, this 'business' hotel had no room nor computers to conduct business. In order to print our boarding passes we had to go to a nearby Kinko's, rent a computer and print our passes. We spent over $1,000 for rooms at the hotel but still had to shell out an additional $3.00 at Kinko's in order to obtain boarding passes. Maybe the Royal Park should spend less money on their silly toilets and offer a computer or two for their clients. Lastly, their 'Health Club' is a joke.",0,2016-05-08
8,7837,2,"The chap on the Concierge desk (only wish I could remember his name for a special mention) was fantastically helpful with providing detail travel advice to get to the rugby and Mount Fuji. Check in and out was extremely fast. Brilliant clean, quiet, modern room and accommodated special request for a view (high up and facing the skyscrapers). Great central location for Shinjuku and Tokyo in general. Then last but not least, a special mention must go to the hair dryer in the bathroom with 'Silky Love' written on the side - if you're going to stay in a hotel, let that be the deciding factor - amazing!",1,2016-06-30
17957,285659,1,"1. The staff are very friendly to non-Japanese. 2. The onsen (and the view from it) is more than what we expected. You can have an open air onsen on the roof top or the variety of baths at the floor below. 3. Buffet Dinner and breakfast came with the package. You can select from a variety of Chinese, Western and Japanese cuisine - never ever miss any of your meals! 4. The modern decor is amazing. I loved sitting in front of the huge floor standing McIntosh speakers, listening to pure bliss. 5. The views from the lobby and the rooms are worth the price. 6. You get front seats from your room during the nightly fireworks. 7. There is ample free car park space.",1,2013-09-01
12332,260120,1,I got this hotel for a pretty decent price about $100 for 2 nights.,1,2016-08-25
12332,260120,3,"but I didn't smell anything. It was a nice sized room, private bathroom a small TV and fridge. It was good.",1,2016-08-25
4981,216027,1,"The Hotel caught my eyes with its beautiful architecture and stylish decoration. The real thing is no different from the pictures. Location is not bad. However, whilst it is technically only a 10-minute walk away from the JR / Subway Sakuragicho Station,",1,2016-10-26
4981,216027,2,the path is not the smoothest. It may not be the most convenient for travellers with heavy luggage. My single guestroom is extremely compact i.e. small. One has to struggle to get his luggage fully opened.,0,2016-10-26
4981,216027,3,"Nevertheless, the quiet environment and comfortable bedding gave me some quality sleep. Breakfast is OK.",1,2016-10-26
4981,216027,4,Food selection is not the most impressive.,0,2016-10-26
4981,216027,5,Staff is generally polite;,1,2016-10-26
4981,216027,6,but it would have been great if they were more active / wore better smiles.,0,2016-10-26
9849,251045,1,"By Japanese standards this is a spacious room. There was even a sofa in it! Very comfortable and pleasant stay here. Located right next to the old town so very convenient. Train station not far away, so very good location indeed, clean and comfortable.",1,2017-04-30
2494,183309,2,"It is a kid friendly family ski resort with great Western and Japanese cuisine. It is easy to get to from Tokyo and is a 5 minute bus drive from the station. The kids ski garden is always a winner for my kids especially my 3 year old, and my other 2 kids (8 and 10) feel safe and confident on the slopes as there are no snowboarders. The private onsen baths are perfect for a family to enjoy together and the spacious Superior fourth rooms are very comfortable. Naspa is a great place for a family getaway.",1,2016-02-18
896,127475,1,we stayed one night at the GranVia and were overwhelmed by the size and density. It is a futuristic city.,1,2012-03-21
896,127475,3,"A lovely, quiet, modern design but preserving a feeling of the culture of Japan. The lovely suite had a separate room with soaking tub and shower. Also enjoyed the Japanese style dining area.",1,2012-03-21
896,127475,4,"Although the table was ver low,",0,2012-03-21
896,127475,5,out feet and knees were saved by the drop in the floor under the table. Everyone was gracious and helpful. We recommend this very highly,1,2012-03-21
1237,142935,1,Pro:Good location. Kind staff.,1,2014-03-22
1237,142935,2,"Con:Rooms are a bit old and there was a slow drain in my bath tub. No good map surrounding the hotel area available. Check-out line is not so clear. During weekend, breakfast room was too crowded and staff were busy and slow to serve drinks.",0,2014-03-22
953,131257,2,"The location of the hotel is very ideal, about 100 m from the Kyoto station.",1,2017-07-14
953,131257,4,The check in was fast and they were very nice and receptive to our needs. The staff were very polite and friendly and always greeted us with a smile. The room is a good size for Japanese standards but might feel a bit small. You get a welcome drink and coffee in the morning for free at the restaurant. The property was very nice and there was a nice bar restaurant with live music every night. I liked this hotel a lot and had a wonderful time in Kyoto.,1,2017-07-14
226,78028,1,"Although expecting Sakura Hotel to be run as a backpackers hotel my partner and I were not expecting much but were still very disappointed. The check in time was 2pm in the afternoon, and to leave our bags there whilst killing time everyones luggage was just left in the main lobby piled all around the desk. As recieving our key we had to sign an agreement to hand in the room key to front desk every time we leave the hotel. This was uncomfortable and I thought not needed as it was a nuisance having to put everthing back into your suitcase to lock as not wanting anything to go missing. Paying the extra amount to be upgraded to a corner room for extra space we were disappointed as to entering the room a huge concrete pole being in the middle of the room, which we could not get our luggage past without a hassle.",0,2010-12-09
