keyword,translated_keyword,0: All Prices,1: 0 to 2500,2: 2500 to 5000 yen,"3: 5000 to 10,000 yen","4: 10,000 to 15,000 yen","5: 15,000 to 20,000 yen","6: 20,000 to 30,000 yen","7: 30,000 to 50,000 yen","8: 50,000 to 100,000 yen","9: 100,000 to 200,000 yen"
漂亮 环境,Beautiful environment,11,0,0,4,0,0,5,0,0,0
漂亮 花园,Pretty garden,5,0,0,2,0,0,0,2,0,0
漂亮 菜,Beautiful dish,2,0,0,0,0,0,2,0,0,0
漂亮 装修,Beautiful decoration,4,0,0,0,0,0,2,0,0,0
漂亮 装饰,Beautiful decoration,3,0,0,0,0,0,2,0,0,0
漂亮 视野,Beautiful vision,9,0,0,0,0,4,3,0,0,0
漂亮 设计,Beautiful design,2,0,0,0,0,0,0,0,0,0
漂亮 酒店,Beautiful hotel,53,0,0,12,7,13,14,0,6,0
漂亮 风景,Beautiful scenery,11,0,0,2,2,4,2,0,0,0
漂亮 餐厅,Beautiful restaurant,2,0,0,0,0,0,0,0,0,0
烤肉,Barbecue,77,0,2,22,16,25,9,3,0,0
热情,enthusiasm,1449,0,96,566,365,89,232,38,63,0
热情 个个,Enthusiasm,2,0,0,0,0,2,0,0,0,0
热情 中文,Passion Chinese,2,0,0,0,0,0,2,0,0,0
热情 事情,Passion things,4,0,0,3,0,0,0,0,0,0
热情 人,Passionate people,19,0,0,6,3,3,3,0,2,0
热情 人员,Enthusiastic people,196,0,19,83,46,9,25,5,9,0
热情 他们,Passionate them,3,0,0,2,0,0,0,0,0,0
热情 前台,Enthusiasm,54,0,6,33,12,0,0,0,0,0
热情 司机,Enthusiastic driver,2,0,0,0,0,0,0,0,0,0
热情 员工,Enthusiastic staff,19,0,2,6,5,0,0,0,3,0
热情 周到,Warm and thoughtful,3,0,0,2,0,0,0,0,0,0
热情 大叔,Enthusiasm,4,0,0,0,0,0,0,0,0,0
热情 大姐,Enthusiasm,2,0,0,0,0,0,0,0,0,0
热情 女生,Passion schoolgirl,2,0,0,0,0,0,0,0,0,0
热情 好客,Hospitality,4,0,2,2,0,0,0,0,0,0
热情 妹子,Passionate girl,4,0,0,2,0,0,0,0,0,0
热情 客服,Enthusiastic customer service,5,0,0,3,0,0,0,0,0,0
热情 小哥,Enthusiasm,3,0,0,0,0,0,0,0,0,0
热情 小姐,Passionate lady,2,0,0,0,2,0,0,0,0,0
热情 工作,Passion work,2,0,0,0,0,0,0,0,0,0
热情 帮,Enthusiasm,5,0,0,2,3,0,0,0,0,0
热情 态度,Enthusiasm attitude,54,0,2,27,11,5,8,0,0,0
热情 感觉,Passion feeling,3,0,0,2,0,0,0,0,0,0
热情 房间,Warm room,6,0,0,4,2,0,0,0,0,0
热情 接待,Warm reception,4,0,0,0,2,0,0,0,0,0
热情 有的,Enthusiasm,3,0,0,0,2,0,0,0,0,0
热情 服务,Warm service,212,0,10,87,62,13,26,4,10,0
热情 服务员,Enthusiastic waiter,128,0,14,45,26,8,24,5,6,0
热情 服务生,Passionate waiter,13,0,0,7,0,0,3,0,0,0
热情 环境,Warm environment,2,0,0,2,0,0,0,0,0,0
热情 眼,Passion eye,2,0,0,0,0,2,0,0,0,0
热情 礼貌,Warm and polite,6,0,0,2,2,0,0,0,0,0
热情 老板,Enthusiastic boss,5,0,2,2,0,0,0,0,0,0
热情 老爷爷,Passion grandpa,2,0,0,0,0,0,0,0,0,0
热情 英语,Passion English,2,0,0,0,0,0,0,0,0,0
热情 行李员,Passionate Bellman,2,0,0,0,0,0,2,0,0,0
热情 酒店,Passion hotel,8,0,0,5,0,0,2,0,0,0
热情 阿姨,Passionate aunt,3,0,0,2,0,0,0,0,0,0
特别 棒,Very good,5,0,0,3,0,0,0,0,0,0
特别 热情,Particularly passionate,2,0,0,0,0,0,0,0,0,0
环境,surroundings,3522,0,122,1055,973,262,807,166,137,0
看到,see,1682,0,110,513,504,152,323,24,56,0
真 棒,Awesome,9,0,0,3,5,0,0,0,0,0
真心,sincere,580,0,26,174,185,40,121,16,18,0
真心 交通,Sincere traffic,7,0,0,3,0,0,2,0,0,0
真心 位置,True position,4,0,0,2,0,0,0,0,0,0
真心 夜景,True heart,2,0,0,0,2,0,0,0,0,0
真心 好,Really good,5,0,0,0,4,0,0,0,0,0
真心 感觉,Really feel,3,0,0,0,0,0,2,0,0,0
真心 房间,Sincere room,13,0,0,3,8,0,2,0,0,0
真心 推荐,Really recommend,6,0,0,0,2,0,2,0,0,0
真心 方便,Really convenient,5,0,0,3,2,0,0,0,0,0
真心 楼下,Sincerely downstairs,2,0,0,0,0,0,0,0,0,0
真心 环境,Sincere environment,3,0,0,0,0,0,0,0,0,0
真心 礼貌,Sincere and polite,2,0,0,0,0,2,0,0,0,0
真心 贵,Really expensive,2,0,0,0,0,0,0,0,0,0
真心 酒店,True hotel,10,0,0,3,2,0,5,0,0,0
窗,window,174,0,8,53,53,26,31,0,3,0
算,Calculate,3320,0,217,1315,969,188,541,41,49,0
繁华 便利,Prosperous and convenient,2,0,0,0,0,0,2,0,0,0
纯 日式,Pure Japanese,4,0,0,2,0,0,0,0,0,0
美景,Beauty,78,0,0,9,17,17,31,0,2,0
美食,Gourmet,444,0,9,120,168,49,78,6,14,0
老,old,603,0,34,183,155,36,162,26,7,0
老 久,Old,2,0,0,0,0,0,0,0,0,0
老 五,Old five,6,0,0,2,0,0,3,0,0,0
老 人,Old man,6,0,2,0,2,0,0,0,0,0
老 儿,Old man,2,0,0,0,0,0,0,0,0,0
老 先生,Old sir,4,0,0,0,0,2,0,0,0,0
老 古董,Old antique,3,0,0,2,0,0,0,0,0,0
老 品牌,Old brand,10,0,0,0,5,0,4,0,0,0
老 城区,old Town,3,0,0,2,0,0,0,0,0,0
老 外观,Old appearance,3,0,0,2,0,0,0,0,0,0
老 夫,Old man,9,0,5,0,0,3,0,0,0,0
老 客人,Old guest,2,0,0,0,0,0,0,0,0,0
老 家具,Old furniture,2,0,0,0,0,0,0,0,0,0
老 宾馆,Old hotel,3,0,0,2,0,0,0,0,0,0
老 带,Old belt,3,0,0,3,0,0,0,0,0,0
老 床垫,Old mattress,2,0,0,2,0,0,0,0,0,0
老 店,Old shop,51,0,5,15,13,2,11,3,2,0
老 建筑,Old building,14,0,0,11,0,0,0,2,0,0
老 感觉,Old feeling,5,0,0,2,0,0,0,0,0,0
老 房子,old house,2,0,0,0,0,0,0,0,0,0
老 房间,Old room,19,0,0,2,11,0,4,0,0,0
老 日本,Old japan,2,0,0,2,0,0,0,0,0,0
老 旧,Old,2,0,0,0,0,0,0,0,0,0
老 星,Old star,4,0,0,0,2,0,2,0,0,0
老 服务,Old service,3,0,0,0,0,0,2,0,0,0
老 样子,same as usual,2,0,0,0,0,0,0,0,0,0
老 楼,Old building,22,0,0,8,9,0,2,3,0,0
老 款,old style,2,0,0,0,0,0,0,0,0,0
老 点,Old point,7,0,0,2,0,0,3,0,0,0
老 烟鬼,Old smoker,2,0,0,0,2,0,0,0,0,0
老 爷爷,Old grandpa,4,0,0,3,0,0,0,0,0,0
老 相对比,Old relative,3,0,0,0,3,0,0,0,0,0
老 硬件,Old hardware,2,0,0,0,0,0,2,0,0,0
老 街,Old street,2,0,0,2,0,0,0,0,0,0
老 装修,Old decoration,15,0,0,2,2,0,10,0,0,0
老 设备,Old equipment,15,0,0,5,5,0,3,0,0,0
老 设施,Old facility,102,0,12,35,24,3,26,0,2,0
老 酒,Old wine,34,0,2,13,6,4,8,0,0,0
老 酒店,Old hotel,140,0,9,42,33,11,37,7,0,0
老 阿姨,Old aunt,2,0,0,0,0,0,0,0,0,0
老 风格,Old style,2,0,0,0,0,0,0,0,0,0
老 饭店,Old hotel,4,0,0,0,0,0,2,0,0,0
老 馆,Old hall,3,0,0,2,0,0,0,0,0,0
老 鼻子,Old nose,2,0,0,2,0,0,0,0,0,0
能,can,3740,0,221,1335,1174,262,603,57,88,0
舒服,Comfortable,1901,0,96,700,470,172,334,42,87,0
舒服 一,Comfortable one,2,0,0,2,0,0,0,0,0,0
舒服 一如既往,Comfortable as always,2,0,0,0,0,0,0,0,0,0
舒服 三,Comfortable three,2,0,0,0,2,0,0,0,0,0
舒服 产品,Comfortable product,2,0,2,0,0,0,0,0,0,0
舒服 人,Comfortable,6,0,0,3,2,0,0,0,0,0
舒服 人间,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 住,Comfortable live,56,0,6,28,13,3,5,0,0,0
舒服 住宿,Comfortable accommodation,5,0,0,0,0,0,0,0,0,0
舒服 体验,Comfortable experience,6,0,0,2,0,2,0,0,0,0
舒服 值得,Comfortable worthy,2,0,0,0,0,0,0,0,0,0
舒服 出差,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 区域,Comfort zone,2,0,0,2,0,0,0,0,0,0
舒服 卫生,Comfortable and hygienic,3,0,0,0,0,2,0,0,0,0
舒服 卫生间,Comfortable toilet,3,0,0,2,0,0,0,0,0,0
舒服 吃,Comfortable eating,2,0,0,0,2,0,0,0,0,0
舒服 周边,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 品,Comfortable,17,0,0,5,3,0,7,0,0,0
舒服 地方,Comfortable place,6,0,0,2,0,0,2,0,0,0
舒服 坐,Comfortable sitting,2,0,0,0,0,0,0,0,0,0
舒服 大堂,Comfortable lobby,3,0,0,0,0,0,2,0,0,0
舒服 好,Comfortable good,2,0,0,0,0,0,0,0,0,0
舒服 子,Comfortable,2,0,0,2,0,0,0,0,0,0
舒服 孩子,Comfortable child,2,0,0,0,0,0,0,0,0,0
舒服 宝宝,Comfortable baby,2,0,0,0,0,0,2,0,0,0
舒服 客房,Comfortable rooms,2,0,0,2,0,0,0,0,0,0
舒服 寝具,Comfortable bedding,2,0,0,0,0,0,0,0,0,0
舒服 带,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 干净,Comfortable and clean,2,0,0,0,0,0,0,0,0,0
舒服 床,Comfortable bed,211,0,12,88,49,10,37,4,11,0
舒服 床垫,Comfortable mattress,8,0,0,2,2,0,2,0,0,0
舒服 床铺,Comfortable bed,6,0,0,3,3,0,0,0,0,0
舒服 心里,Comfortable,3,0,0,3,0,0,0,0,0,0
舒服 感觉,Comfortable feeling,13,0,0,7,5,0,0,0,0,0
舒服 房,Comfortable room,12,0,0,6,4,0,0,0,0,0
舒服 房间,Comfortable room,86,0,0,38,22,11,11,0,2,0
舒服 拖鞋,Comfortable slippers,4,0,0,0,0,2,0,0,0,0
舒服 按摩,Comfortable massage,2,0,0,0,2,0,0,0,0,0
舒服 按摩椅,Comfortable massage chair,9,0,0,0,7,0,0,0,0,0
舒服 整体,Comfortable overall,2,0,0,0,2,0,0,0,0,0
舒服 旅行,Comfortable travel,2,0,0,0,0,0,0,0,0,0
舒服 早餐,Comfortable breakfast,2,0,0,0,0,0,0,0,0,0
舒服 服务,Comfortable service,3,0,0,0,0,0,0,0,2,0
舒服 枕头,Comfortable pillow,26,0,3,9,8,0,3,0,0,0
舒服 榻榻米,Comfortable tatami,2,0,0,0,0,0,0,0,0,0
舒服 池,Comfortable pool,3,0,0,2,0,0,0,0,0,0
舒服 汤,Comfortable soup,3,0,0,0,0,2,0,0,0,0
舒服 沙发,Comfortable sofa,2,0,0,0,0,0,0,0,0,0
舒服 沙发床,Comfortable sofa bed,3,0,0,0,0,0,3,0,0,0
舒服 泡,Comfortable,5,0,0,0,0,2,0,0,0,0
舒服 泡汤,Comfortable,6,0,0,0,0,2,2,0,0,0
舒服 泡泡,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 泡泡澡,Comfortable bubble bath,4,0,0,4,0,0,0,0,0,0
舒服 泡澡,Comfortable bath,9,0,0,3,0,4,0,0,0,0
舒服 洗,Comfortable wash,3,0,0,2,0,0,0,0,0,0
舒服 洗漱,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 浴场,Comfortable,3,0,0,0,0,0,0,0,0,0
舒服 浴室,Comfortable bathroom,4,0,0,2,0,0,0,0,0,0
舒服 浴缸,Comfortable bathtub,4,0,0,2,0,0,2,0,0,0
舒服 海风,Comfortable,2,0,0,0,2,0,0,0,0,0
舒服 淋浴,Comfortable shower,2,0,0,0,0,0,0,0,0,0
舒服 温泉,Comfortable,38,0,0,10,6,14,7,0,0,0
舒服 澡堂,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 点,Be comfortable,4,0,0,3,0,0,0,0,0,0
舒服 环境,Comfortable environment,8,0,0,0,2,2,3,0,0,0
舒服 用品,Comfortable,4,0,0,0,4,0,0,0,0,0
舒服 真,Comfortable really,3,0,0,0,0,0,0,0,0,0
舒服 睡,Comfortable sleep,3,0,0,2,0,0,0,0,0,0
舒服 睡衣,Comfortable pajamas,4,0,0,2,0,0,0,0,0,0
舒服 空间,Comfortable space,2,0,0,0,0,2,0,0,0,0
舒服 肚子,Comfortable belly,2,0,0,2,0,0,0,0,0,0
舒服 色调,Comfortable tone,3,0,0,2,0,0,0,0,0,0
舒服 行走,Comfortable walking,4,0,0,0,0,0,4,0,0,0
舒服 被子,Comfortable quilt,38,0,0,15,9,2,11,0,0,0
舒服 被褥,Comfortable,2,0,0,0,0,0,0,0,0,0
舒服 装修,Comfortable decoration,2,0,0,0,0,0,0,0,0,0
舒服 设施,Comfortable facilities,10,0,0,2,2,2,2,0,2,0
舒服 酒店,Comfortable hotel,65,0,7,23,12,6,13,2,2,0
舒服 马桶,Comfortable toilet,5,0,0,2,2,0,0,0,0,0
般 便利,So convenient,2,0,0,0,2,0,0,0,0,0
花园,garden,125,0,4,28,22,14,30,23,4,0
西式 日式,Western style Japanese style,9,0,0,3,3,2,0,0,0,0
见,see,425,0,23,222,74,33,52,5,16,0
订,Order,2133,0,98,729,669,147,392,31,67,0
说,Say,2812,0,121,903,863,211,562,57,95,0
购物,shopping,4518,0,99,1203,1914,222,926,50,104,0
赞,awesome,1941,0,67,462,506,255,505,46,100,0
赤坂,Akasaka,38,0,0,32,5,0,0,0,0,0
超级 便利,Super convenient,40,0,0,12,21,0,7,0,0,0
超级 多,Super much,2,0,0,0,0,0,0,0,0,0
超级 大,Super big,2,0,0,0,0,0,0,0,0,0
超级 好吃,Super delicious,2,0,0,0,0,0,0,0,0,0
超级 棒,Excellent,206,0,3,42,45,29,70,7,10,0
超级 热情,Super passion,2,0,0,0,0,0,0,0,0,0
距离,distance,2504,0,203,1153,538,150,345,55,60,0
边,side,471,0,15,191,122,66,66,6,5,0
过,Pass,2084,0,95,723,748,115,306,41,56,0
近,near,5743,0,412,2619,1469,247,857,73,66,0
近 アメ,Near アメ,4,0,0,0,4,0,0,0,0,0
近 一,Nearly one,5,0,2,0,2,0,0,0,0,0
近 不足,Nearly insufficient,2,0,0,0,0,0,0,0,0,0
近 不错,Near good,4,0,0,2,2,0,0,0,0,0
近 专卖店,Near specialty store,2,0,0,0,2,0,0,0,0,0
近 东口,Near East Exit,2,0,0,2,0,0,0,0,0,0
近 中心,Near center,9,0,0,4,0,0,3,0,0,0
近 丹,Near Dan,3,0,0,2,0,0,0,0,0,0
近 主要,Near main,4,0,0,2,0,0,0,0,0,0
近 乐园,Near paradise,3,0,0,0,3,0,0,0,0,0
近 乐町站,Near Rakucho Station,3,0,0,0,0,0,0,0,2,0
近 交通,Near traffic,7,0,0,4,3,0,0,0,0,0
近 京都塔,Near Kyoto Tower,3,0,0,3,0,0,0,0,0,0
近 京都站,Near Kyoto Station,12,0,0,11,0,0,0,0,0,0
近 什么,Near what,5,0,0,2,0,0,0,0,2,0
近 仓库,Near warehouse,3,0,2,0,0,0,0,0,0,0
近 优,Near excellent,2,0,0,0,2,0,0,0,0,0
近 优势,Near advantage,4,0,0,3,0,0,0,0,0,0
近 优点,Near advantages,11,0,0,9,0,0,0,0,0,0
近 位置,Near position,124,0,10,64,36,2,8,4,0,0
近 佐贺站,Near Saga Station,2,0,0,2,0,0,0,0,0,0
近 便利店,Near convenience store,6,0,0,4,0,0,0,0,0,0
近 全家,Near the whole family,2,0,0,0,0,0,0,0,0,0
近 公交车,Near the bus,3,0,0,2,0,0,0,0,0,0
近 公司,Near company,6,0,0,0,4,0,0,0,0,0
近 公园,Near the park,11,0,0,5,3,0,3,0,0,0
近 关键,Near key,3,0,0,3,0,0,0,0,0,0
近 内线,Near inside,2,0,0,2,0,0,0,0,0,0
近 出口,Near exit,29,0,0,15,7,2,3,0,0,0
近 出来,Near out,3,0,0,0,3,0,0,0,0,0
近 出站口,Near the exit,2,0,0,0,0,0,0,0,0,0
近 前台,Near the front desk,2,0,0,2,0,0,0,0,0,0
近 前站,Near front station,4,0,0,0,0,0,2,0,0,0
近 区,Near zone,4,0,0,4,0,0,0,0,0,0
近 区域,Near area,2,0,0,0,0,0,0,0,0,0
近 博多站,Near Hakata Station,3,0,0,0,3,0,0,0,0,0
近 博物馆,Near museum,3,0,0,0,0,0,0,0,0,0
近 卫生,Near hygiene,2,0,0,0,0,0,0,0,0,0
近 厅,Near the hall,21,0,0,3,2,0,16,0,0,0
近 原宿,Near Harajuku,2,0,0,0,0,0,0,0,0,0
近 友,Close friend,3,0,0,0,3,0,0,0,0,0
近 口,Near mouth,10,0,0,7,2,0,0,0,0,0
近 周围,Around,6,0,0,0,2,0,2,0,0,0
近 周边,Near,5,0,0,0,0,0,4,0,0,0
近 品川站,Near Shinagawa Station,6,0,0,0,5,0,0,0,0,0
近 商业区,Near commercial area,7,0,0,4,3,0,0,0,0,0
近 商业街,Near commercial street,15,0,4,8,2,0,0,0,0,0
近 商圈,Near business district,3,0,0,0,0,0,0,0,0,0
近 商场,Near the mall,17,0,0,6,2,0,7,0,0,0
近 商店,Near store,3,0,0,2,0,0,0,0,0,0
近 喜,Near hi,12,0,0,0,11,0,0,0,0,0
近 图,Close figure,3,0,0,0,2,0,0,0,0,0
近 地,Near ground,3,0,0,0,0,0,0,0,0,0
近 地区,Near area,2,0,0,0,0,0,0,0,0,0
近 地方,Near place,29,0,0,12,10,2,3,0,0,0
近 地点,Near location,6,0,0,2,3,0,0,0,0,0
近 地铁,Near subway,119,0,3,71,26,3,14,0,0,0
近 地铁口,Near the subway exit,12,0,0,9,0,0,2,0,0,0
近 地铁站,Near subway station,139,0,5,63,34,3,25,5,4,0
近 场,Near field,5,0,0,5,0,0,0,0,0,0
近 场站,Near field station,4,0,0,0,0,3,0,0,0,0
近 城,Near city,10,0,0,5,0,0,0,5,0,0
近 堀,Near Hori,7,0,0,4,2,0,0,0,0,0
近 塔,Near tower,5,0,0,0,0,0,3,0,0,0
近 夜景,Close up,2,0,0,0,0,0,0,0,0,0
近 大学,Near university,4,0,2,0,0,0,0,0,0,0
近 大巴,Near the bus,6,0,0,4,2,0,0,0,0,0
近 大阪站,Near Osaka Station,4,0,0,4,0,0,0,0,0,0
近 好,Near good,6,0,2,0,2,0,0,0,0,0
近 好处,Near benefits,7,0,0,4,2,0,0,0,0,0
近 妆店,Near makeup shop,4,0,0,0,3,0,0,0,0,0
近 它,Near it,2,0,0,0,0,0,0,0,0,0
近 宾馆,Near hotel,3,0,0,0,0,0,0,0,0,0
近 宿,Near lodging,3,0,0,0,0,0,2,0,0,0
近 对面,Near opposite,13,0,0,3,2,2,5,0,0,0
近 寺,Near temple,14,0,3,10,0,0,0,0,0,0
近 小小,Near little,2,0,0,0,2,0,0,0,0,0
近 小路,Near path,7,0,5,2,0,0,0,0,0,0
近 屋,Near house,5,0,0,0,2,2,0,0,0,0
近 展览馆,Near the exhibition hall,2,0,0,2,0,0,0,0,0,0
近 展馆,Near the exhibition hall,2,0,0,2,0,0,0,0,0,0
近 山,Near mountain,15,0,13,0,0,2,0,0,0,0
近 崛,Near rise,17,0,0,5,12,0,0,0,0,0
近 崛心斋桥,Near Horshinsaibashi,3,0,0,0,3,0,0,0,0,0
近 巴士,Near the bus,2,0,0,0,0,0,2,0,0,0
近 巴士站,Near the bus stop,7,0,0,2,2,0,2,0,0,0
近 市中心,Near city center,3,0,0,0,0,0,0,0,0,0
近 市场,Near market,17,0,0,11,2,0,0,0,3,0
近 希尔顿,Near Hilton,3,0,0,0,0,0,3,0,0,0
近 店,Near shop,34,0,2,7,16,3,6,0,0,0
近 总站,Near terminus,4,0,0,4,0,0,0,0,0,0
近 感觉,Close feeling,3,0,0,0,0,0,0,0,0,0
近 房间,Near room,18,0,6,7,4,0,0,0,0,0
近 掘,Near dig,9,0,0,4,5,0,0,0,0,0
近 新宿站,Near Shinjuku Station,6,0,0,0,0,0,4,0,0,0
近 方便,Near convenient,10,0,0,4,2,0,2,0,0,0
近 方面,Near aspect,3,0,0,3,0,0,0,0,0,0
近 旁边,Near by,6,0,0,3,0,0,0,0,0,0
近 旅馆,Near hotel,3,0,0,2,0,0,0,0,0,0
近 日航,Near JAL,2,0,0,0,0,0,0,0,0,0
近 晚上,Near night,2,0,0,0,0,0,0,0,0,0
近 景点,Near Attractions,12,0,0,9,0,2,0,0,0,0
近 服务,Near service,5,0,0,3,2,0,0,0,0,0
近 札口,Near the gate,8,0,0,0,8,0,0,0,0,0
近 札幌站,Near Sapporo Station,12,0,4,8,0,0,0,0,0,0
近 机场,Near the airport,35,0,0,7,19,4,4,0,0,0
近 村,Near the village,4,0,0,2,2,0,0,0,0,0
近 树,Near tree,2,0,0,0,0,0,0,0,0,0
近 桥,Near bridge,160,0,0,56,94,8,0,0,0,0
近 梅田,Near Umeda,3,0,0,2,0,0,0,0,0,0
近 楼下,Near downstairs,7,0,0,4,0,0,0,0,0,0
近 步行,Near walk,6,0,0,0,2,0,0,0,0,0
近 步行街,Near pedestrian street,4,0,0,0,0,0,0,0,0,0
近 毛,Near hair,2,0,0,0,0,2,0,0,0,0
近 池袋站,Near Ikebukuro Station,2,0,0,0,2,0,0,0,0,0
近 波,Near wave,8,0,0,6,2,0,0,0,0,0
近 波线,Near wave line,2,0,0,0,0,2,0,0,0,0
近 海滩,Near beach,3,0,0,0,2,0,0,0,0,0
近 海边,Near the sea,2,0,0,0,0,0,0,0,0,0
近 温泉,Near hot spring,4,0,0,0,0,0,2,0,0,0
近 港口,Near port,2,0,0,0,0,0,0,0,0,0
近 火车站,Near the train station,21,0,4,10,3,0,3,0,0,0
近 点,near-point,7,0,0,4,2,0,0,0,0,0
近 熊本城,Near Kumamoto Castle,3,0,0,0,3,0,0,0,0,0
近 特别,Near special,2,0,0,0,0,0,0,0,0,0
近 狸小路,Near Tanukikoji,4,0,0,3,0,0,0,0,0,0
近 班车,Near Shuttle,2,0,0,0,0,0,0,0,0,0
近 田,Near field,2,0,0,0,0,0,0,0,0,0
近 电视台,Near TV station,2,0,0,0,0,0,0,0,0,0
近 电视塔,Near TV Tower,2,0,0,2,0,0,0,0,0,0
近 电车,Near tram,3,0,0,2,0,0,0,0,0,0
近 百货,Near department store,29,0,0,7,9,0,10,0,0,0
近 百货店,Near department store,3,0,0,0,2,0,0,0,0,0
近 皇居,Near Imperial Palace,2,0,0,0,0,0,0,0,0,0
近 真,Near true,20,0,2,8,8,0,0,0,0,0
近 社,Near society,10,0,0,10,0,0,0,0,0,0
近 神社,Near shrine,2,0,0,0,0,0,0,0,0,0
近 离,Close away,5,0,0,0,0,0,3,0,0,0
近 秋叶原,Near Akihabara,2,0,0,2,0,0,0,0,0,0
近 站,Near station,114,0,10,64,23,6,11,0,0,0
近 线,Near line,15,0,0,6,7,0,2,0,0,0
近 缆车,Near the cable car,2,0,0,0,0,0,0,0,0,0
近 缺点,Shortcomings,2,0,0,0,0,0,0,0,0,0
近 罗森,Near Rosen,2,0,0,0,0,0,0,0,0,0
近 美,Near beauty,2,0,2,0,0,0,0,0,0,0
近 美食街,Near Food Street,2,0,0,0,0,0,0,0,0,0
近 群,Near group,4,0,0,0,0,3,0,0,0,0
近 荷,Near Dutch,4,0,0,4,0,0,0,0,0,0
近 街,Near street,16,0,0,10,5,0,0,0,0,0
近 西,Near West,2,0,0,0,0,0,2,0,0,0
近 西口,Near West Exit,7,0,0,0,6,0,0,0,0,0
近 设施,Near facility,3,0,0,0,2,0,0,0,0,0
近 话,Near words,8,0,2,3,3,0,0,0,0,0
近 购物,Near shopping,10,0,0,3,7,0,0,0,0,0
近 走走,Close,3,0,0,0,0,3,0,0,0,0
近 超市,Near supermarket,10,0,0,4,5,0,0,0,0,0
近 距离,Close range,16,0,2,8,2,0,3,0,0,0
近 路,Short way,16,0,6,9,0,0,0,0,0,0
近 路程,Near distance,10,0,0,4,2,0,4,0,0,0
近 车站,Near the station,82,0,4,42,27,3,2,4,0,0
近 轮,Near round,3,0,0,0,2,0,0,0,0,0
近 边上,Near side,4,0,0,0,0,0,0,3,0,0
近 这里,Near here,8,0,0,4,0,0,0,0,0,0
近 通,Near pass,2,0,0,0,0,2,0,0,0,0
近 道顿堀,Near Dotonbori,2,0,0,0,0,0,0,0,0,0
近 道顿崛,Near Dotonbori,7,0,0,5,2,0,0,0,0,0
近 遗憾,Almost regret,2,0,0,0,0,0,0,0,0,0
近 酒店,Near hotel,495,0,52,251,117,18,45,3,9,0
近 重要,Nearly important,4,0,0,0,0,0,0,0,0,0
近 鉄塔,Near Railway Tower,3,0,0,0,3,0,0,0,0,0
近 铁,Kintetsu,57,0,0,23,11,0,22,0,0,0
近 铁塔,Near the tower,2,0,0,0,0,0,0,0,0,0
近 铁线,Kintetsu Line,5,0,0,3,0,0,0,0,0,0
近 铁路,Near railway,2,0,0,2,0,0,0,0,0,0
近 银座,Near Ginza,7,0,0,0,3,0,0,0,2,0
近 门,Near door,9,0,0,6,0,0,3,0,0,0
近 附,Close to,2,0,0,0,0,0,0,0,0,0
近 附近,Near near,8,0,0,0,3,0,0,0,0,0
近 離地鐵站,Close to the subway station,3,0,0,3,0,0,0,0,0,0
近 需要,Near need,2,0,0,0,0,0,0,2,0,0
近 顿堀,Near Tombori,2,0,0,0,0,0,0,0,0,0
近 顿崛,Near Tobori,7,0,0,3,4,0,0,0,0,0
近 顿挫,Nearly frustrated,2,0,0,2,0,0,0,0,0,0
近 顿觉,Near suddenly,4,0,0,0,4,0,0,0,0,0
近 飞机场,Near the airport,2,0,0,2,0,0,0,0,0,0
近 食物,Near food,2,0,0,2,0,0,0,0,0,0
近 餐厅,Near the restaurant,5,0,0,3,0,0,0,0,0,0
近 餐饮,Near Dining,2,0,0,0,0,0,0,0,0,0
近 馆子,Near restaurant,2,0,0,2,0,0,0,0,0,0
近 马食町站,Near Masashicho Station,2,0,0,2,0,0,0,0,0,0
近 👌,Near 👌,3,0,0,3,0,0,0,0,0,0
远,far,2226,0,237,952,415,163,329,73,57,0
远 不足,Far insufficient,13,0,0,0,3,0,0,3,3,0
远 中心,Far center,3,0,0,0,0,0,0,0,0,0
远 乐园,Far paradise,2,0,0,0,0,2,0,0,0,0
远 交通,Far traffic,3,0,0,0,0,2,0,0,0,0
远 京都站,Far from Kyoto Station,6,0,0,2,0,0,0,3,0,0
远 位置,Far location,40,0,3,16,3,4,11,0,2,0
远 公园,Far park,2,0,2,0,0,0,0,0,0,0
远 出口,Far exit,3,0,0,3,0,0,0,0,0,0
远 卫生,Far health,2,0,0,0,0,0,0,0,0,0
远 后面,Far behind,6,0,0,4,0,0,0,0,0,0
远 周围,Far around,3,0,0,3,0,0,0,0,0,0
远 商业区,Business district,2,0,0,0,0,0,0,0,0,0
远 商业街,Far commercial street,2,0,0,0,0,0,0,0,0,0
远 商场,Far away,2,0,0,0,0,0,0,0,0,0
远 商城,Far mall,2,0,0,0,0,0,2,0,0,0
远 地方,Far place,24,0,2,12,3,2,4,0,0,0
远 地段,Far away,4,0,0,2,0,0,0,0,0,0
远 地点,Far location,2,0,0,0,0,0,0,0,0,0
远 地铁,Far subway,29,0,4,13,5,3,4,0,0,0
远 地铁口,Far away,2,0,0,0,2,0,0,0,0,0
远 地铁站,Far subway station,29,0,3,17,0,0,7,0,0,0
