RID,HotelID,CommentPage,CommentID,SentenceNumber,Sentence
212,736820,12,47159301,1,交通 非常 方便 的 一 家 酒店 ， 就 在 難波 站 旁边 房间 不 大 ， 但是 很 干净 一丝不苟 很 推荐 ！！
213,736820,13,43687258,1,不错 ， 就 是 对 小孩 入 住 有限制
214,736820,13,43687258,2,两 人 一 小孩 又 多 订 一 间 房
215,736820,13,64575508,1,酒店 位置 距离 难 波 车站 以及 南海 车站 都 非常 近 ， 离 道 顿崛 、 心 斋 桥 步行 可 达 ， 离 b i c c a m e r a 、 高 岛 屋 、 O I O I 、 M U J I 也 步行 可 达
216,736820,13,64575508,2,楼下 有 全家 ， 每天 的 酸奶 都 能 很 方便 买 到
217,736820,13,64575508,3,一 楼 1000 日元 / 人 的 自助 早餐 也 还 不错 ， 13 楼 有 自助 洗衣机 和 烘干机
218,736820,13,64575508,4,以上 都 是 酒店 的 优点 ， 所以 位置 上 给予 5 分 满分
219,736820,13,64575508,5,但 房间 内 的 配套 设施 就 需要 升级 了 ， 虽然 冰箱 和 热水壶 还 是 2004年 ， 还 能 用 也 不 算 缺点 ； 但 马桶圈 没有 保温 功能 （ 大堂 内 的 公共 洗手间 倒是 有 ） ， 地毯 老旧 显得 很脏
220,736820,13,64575508,6,我们 第一 天 入 住 时 房间 和 浴室 的 烟味 非常 浓 ， 第二 天 开 着 空调 和 空气 净化器 出去 ， 回来 后 仍 有 少许 味道 ， 不 知道 是 之前 的 住 客 留下 的 还 是 走廊 飘 进来 的
221,736820,13,64575508,7,此外 ， 保洁 整理 房间 时 ， 把 我 一 件 睡衣 带走 了 ， 想想 跟 一 堆 床单 什么 弄 在 一起 ， 也 就 不 去 找 前台 要 了
222,736820,13,64575508,8,还有 就 是 13 楼 的 自助 洗衣机 感觉 蛮 脏 的 ， 盖子 上 延 都 是 污絮
223,736820,13,64575508,9,总体 除了 地理 位置 和 早餐 ， 其他 感觉 一般
224,736820,13,77929584,1,1 ） 位置 确实 很 方便 ， 地铁 5 号 口 出来 ， 马路 对面 路口 有 个 药妆 店 ， 直走 5 分钟 左右 ， 会 经过 全家 超市 ， 具体 可 下载 谷歌 地图 ； 2 ） 前台 服务 人员 态度 一般 ， 和 东京 、 箱根 住 的 酒店 前台 态度 相差 甚 远 ， 不 主动 和 客人 打招呼 ， 等 着 客人 先 和 他 打招呼 了 ， 才 有 回应 ； 3 ） 预定 是 豪华 房 ， 在 3 楼 ， 细细 看来 ， 就 是 比高 楼层 有 多 出 一个 阳台 的 空间 ， 内部 也 没 看出 豪华 在 哪里 ； 4 ） 内部 陈设 确实 已经 老旧 ， 如果 说 够 干净 也 就 算 了 ， 但是 ， 空调 出 风口 ， 床头 上方 的 边沿 ， 房顶 上类 似于 喇叭 的 东西 ， 这 3 个 地方 布满 灰尘 ， 而且 这 3 个 地方 都 是 在 睡觉 的 上方 ， 晚上 睡觉 只能 不 开 空调 ， 就 害怕 灰尘 会 掉下来 ； 5 ） 住 了 三 天 ， 第二 天 很晚 回到 宾馆 ， 到 洗澡 的 时候 才 发现 牙刷 只 给 了 一 把 ， 毛巾 也 只 给 了 一 条 ， 到 了 第三 天 又 恢复 正常 ， 给 了 2 个 牙刷 和 2 条 毛巾 ， 也 不 清楚 这个 服务 人员 是 怎么 想 的
225,736820,13,77929584,2,综上所述 ， 如果 您 的 预算 不 是 很 高 ， 那 这里 勉强 住下 也 是 可以 的
226,736820,13,77929584,3,如果 您 有 比较 充裕 的 预算 ， 那 建议 还是 可以 找 再 好 点 的 酒店
227,736820,13,66647287,1,位置 超级 好 去 逛 街 很 方便
228,736820,13,66647287,2,按照 网友 说 的 找到 5 号 出口 出来 其实 很 麻烦
229,736820,13,66647287,3,坐 机场 线下 车 后 乘 手扶 梯 做到 有 t r a v e l c e n t r e 那 一 层 ， 面对 t r a v e l c e n t r e 左手 边 那个 出口 出去 左转 直 走 过 了 全家 超市 后 那个 小 停车场 斜 着 过去 就是
230,736820,13,94750016,1,就 在 高 岛 屋后 面 ， 很 方便
231,736820,13,94750016,2,五号 口
232,736820,13,94750016,3,晚上 商场 都 关 了 还 可以 逛 m u j i 和 药妆 店 哦
233,736820,13,94750016,4,和 朋友 一起 订 了 两 间 ， 价钱 在 3月 中 不 算 贵的 ， 但是 房间 真的 挺 小
234,736820,13,94750016,5,到 设施 很 全 ， 很 爱 他们 桌上 象 印 的 电 烧水壶
235,736820,13,89528743,1,性价比 超级 高 的 酒店
236,736820,13,89528743,2,位置 很 好 ， 难 波 站 出来 五 分钟 ， 去 神户 去 奈良 都 很 方便
237,736820,13,89528743,3,对面 就是 机场巴士站 ， 交通 方面 简直 不 能 更 方便
238,736820,13,89528743,4,房间 非常 小 ， 但 设施 齐备 ， 有 空气 清新 机 ， 门 卡 是 一次性 的
239,736820,13,91273547,1,之前 订 错 酒店 ， 出发 前 急急忙忙 订 的 这家 ， 抵达 日本 后 才 发现 酒店 位置 超级 好
240,736820,13,91273547,2,就 在 难 波 站 附近 ， 步行 只不过 五 分钟
241,736820,13,91273547,3,出 门 坐 车 超级 方便 ， 去 心 斋 桥 更 是 不用说 了 ， 直接 逛 过去 的
242,736820,13,91273547,4,日本 的 几 天 ， 除了 白天 搭乘 公共 交通 外 ， 晚上 心 斋 桥 走走 ， 吃 个 夜宵 回 酒店
243,736820,13,60421456,1,酒店 很 高大 上 ， 按照 之前 的 评价 很 容易 就 找到 了 ， 位置 极 好 不过 酒店 设施 旧 些 房间 空间 极 大 小 双人间 的 床 也 足 有 1 米 四 ， 完全 够 两 个 人 住 去 地铁站 的 路上 的 四 天王 拉面 的 味道 绝了
244,736820,14,50116557,1,地方 在 大阪 难 波 ， 地铁站 边上 ， 过 马路 走 一 小 段 就 到 了 ， 地理 位置 很 好
245,736820,14,50116557,2,南海 、 近 铁 、 市 营地 铁 都 有 ， 所以 到 京都 奈良 都 很 方便
246,736820,14,50116557,3,以后 考虑 还 是 住 这里
247,736820,14,51470668,1,就 在 难 波 站 旁边 ， 过 条 马路 就 是 高 岛屋0101 ， 购物 吃饭 坐 车 去 其他 地方 都 很 方便
248,736820,14,51470668,2,大件 的 快递 还 很 贴心 的 直接 帮 我 放 到 房间 里面 了 ， 下次 去 应该 还 会 住
249,736820,14,76521663,1,酒店 位置 很 好 ， 带 着 孩子 进出 很 方便 ， 附近 比较 热闹 ， 周边
250,736820,14,61387643,1,很 好 的 酒店 位置 很 不错 离 道 顿 堀不远 地铁站 也 很 方便 设施 也 不错
251,736820,14,59526016,1,除了 房间 小点 ， 其他 都 满意 ， 价格 适中 ， 位置 方便 ， 离 道顿崛 很近 ， 地铁 也 近
252,736820,14,58839530,1,设施 完备 ， 干净 卫生 ， 吃饭 购物 都 方便 ， 还 不错 的 酒店
253,736820,15,53678621,1,还是 可以 的 ， 地方 就 在 难 波 站 附近 ， 不过 退房 比较 早 ， 另外 就 是 不 含 早餐
254,736820,15,76951438,1,地点 不错 ， 房间 太 小 ， 其他 还 好
255,736820,15,71569019,1,酒店 到 难 波 站 稍微 需 步行 不 到 10 分钟 交通 还是 比较 便利 的 房间 很 小 随便 住 住 还行
256,736820,15,65232801,1,酒店 位置 没 得说 ， 购物 绝佳 ， 离 地铁 超 近 ， 房间 比较 宽敞
257,736820,15,65232801,2,唯一 不 好 的 就 是 被子 不 算 干净
258,736820,15,65232801,3,考虑 到 性价比 来说 还 是 很 好 的
259,736820,15,58158105,1,位置 很 好 离心 斋 桥 很 近 很 安静
260,736820,15,58045156,1,位置 好 ， 很 方便 ， 服务 好 ， 总体 满意
261,736820,15,55475748,1,地段 很 好 ， 坐 地铁 ， 逛 街 ， 到 机场 坐 南海 电 铁 都 很 方便
262,736820,15,55475748,2,房间 的确 小 了 点
263,736820,15,49911425,1,酒店 位置 比价 好 ， 离 地铁 和 南海 电车 都 很 近 ， 适合 商务 出差
264,736820,16,42907070,1,位置 超 好 ， 就 在 南海 电 铁 边上 ， 5 分钟 可以 到 ， 方便 第二 天 去 机场
265,736820,16,46438880,1,还 不错 ， 就 是 太 小 了
266,736820,16,42299574,1,酒店 很 干净 ， 位置 也 很 好
267,736820,16,53289008,1,酒店 距离 南海 电车 站 步行 约 5 分钟 ， 距离 心 斋 桥 步行 10 分钟 ， 出行 非常 便利 ， 酒店 的 设施 要 比 边上 的 格兰 帕斯
268,736820,16,53289008,2,有 免费 的 w i f i 值得 赞 一个
269,736820,16,53289008,3,我 是 下午 2点 到达 酒店 的 ， 但 前台 严守 15：00 入 住 的 规定 ， 所以 只能 先 寄存 行李 后 出去 扫 一 圈 货 再 回 酒店 办理 入 住 手续 ， 这 点 觉得 有点 古板 ， 但 第二 天 发现 下午 1点 还有 在 清扫 方面 的 ， 所以 也 就 可以 谅解 了
270,736820,16,53289008,4,以后 还 会 去 这家 酒店 入 住
271,736820,16,43852686,1,"不错 的 酒店 ， 在 难 波 站 附近 ， 出入 很 方便 ， 房间 也 很 干净 ， 酒店 服务员 很 热情 ， 还 可以 免费 寄存 行李 ， 房间 内 有 免费 w i f i , 值得 推荐"
272,736820,16,103630077,1,非常 干净 ， 而且 很 方便
273,736820,16,103391591,1,酒店 干净 ， 位置 便利 ， 真的 推荐
274,736820,16,105885583,1,性价比 超高 的 酒店
275,736820,16,105885583,2,值得 入住
276,736820,17,95986448,1,前台 有 个 中国 男士 不 咋 滴 ， 服务 态度 不好 ， 还是 人家 日本 人 有 礼貌
277,736820,17,96613030,1,酒店 位置 很 好 ， 购物 还有 去 各地 的 交通 都 很 方便 我 住 了 5 晚 ， 去 了 京都 ， 奈良 都 是 单 天 来 回 很 方便 ， 房间 是 小 了 点
278,736820,17,95801060,1,很 方便 ， 而且 周围 很多 地方 逛 ， 5 号 出口 就 是 他 酒店 附近 了
279,736820,17,97955959,1,房间 没有 W i-F i 信号 但 有 网线 可以 插 无线 设备
280,736820,17,97955959,2,房间 大小 正常 可以 打开 一个 行李
281,736820,17,97955959,3,离 地铁站 有 一 段 距离
282,736820,17,136849884,1,酒店 环境 很 好 ， 在 高 岛 屋后 面 ， 离心 斋 桥 有 点 远
283,736820,17,96586935,1,酒店 位置 非常 好 就 在 高 岛 屋后 面 性价比 很 高 就是 房间 和 浴室 都 略小
284,736820,18,92884092,1,总体 来说 ， 我 感觉 房间 算 大 的 了
285,736820,18,92884092,2,至少 两 个 箱子 可以 摊开
286,736820,18,92884092,3,非常 干净 ， 交通 也 比较 方便 ， 性价比 非常 高
287,736820,18,86184163,1,出行 方便 ， 周边 有 3 条 地下 铁 ， 南 海线 和 J R ， 早餐 丰富 ， 可口 ， 性价比 超高 的 一 家 酒店
288,736820,18,86184163,2,连 住 了 4 晚
289,736820,18,86184163,3,下次 来 大阪 还 住 这家 酒店
290,736820,18,95842083,1,从 机场 坐 南海 线 到 难 波 ， 出 了 站 ， 走 3 分钟 就 到 ， 离心 斋 桥 很 近 ， 出行 很 方便 ， 下次 还 会 选择 这家 酒店
291,736820,18,91798285,1,位置 很 好 ， 逛 街 买 东西 方便 ， 楼下 就 有 全家 ， 难 波 站 就 在 旁边
292,736820,18,81680854,1,没 想到 这个 酒 点 完全 秒 过 南海 ， 南海 虽然 高级 ， 但是 上上下下 电梯 很 绕 ，
293,736820,18,81680854,2,这个 酒店 地理 位置 佳 ， 很 新 ， 干净 ， 下次 去 大阪 就 他 了
294,736820,18,81282978,1,离 地铁 难 波 站 非常 近 ， 离心 斋 桥 也 不 远 ， 走路 大概 10 分钟 ， 有 谷歌 地图 全部 搞定
295,736820,18,79847481,1,酒店 很 干净 ， 房间 比 想象 中 大 ， 很 好
296,736820,18,86899138,1,酒店 位置 超 好 ， 距离 城铁 站 非常 近 ， 房间 大小 也 刚好
297,736820,19,69988773,1,位置 很 好找
298,736820,19,86896434,1,很 好 的 酒店 ， 交通 很 方便
299,736820,19,78146501,1,麻雀虽小 五脏 具 全 ， 太 佩服 日本 人 偷空 间 的 技术
300,736820,19,78146501,2,地理 位置 很 好 ， 门口 好几 家 居酒屋 和 烧烤 店 ， 还有 便利店 很 方便
301,736820,19,66101283,1,酒店 楼下 就 是 各种 吃 的 和 便利店 …比较 方便 …离 地铁站 也 近
302,736820,19,64073284,1,新 开 的 酒店 ， 离 地铁站 非常 近 ， 步行 只要 两 三 分钟
303,736820,19,64073284,2,靠近 心 斋 桥 ， 购物 也 方便 ， 性价比 十 分 高 ～
304,736820,19,67160563,1,很 方便 ， 离 高 岛 屋 和 地铁站 都 超级 近 ， 走路 去 心 斋 桥 也 方便
305,736820,19,62888924,1,都 很 方便 ， 离心 斋 桥 ， 道 顿 ， 黑 门 市场 都 很 近 ， 还有 高 岛 屋 ， 房间 稍小
306,736820,19,62857102,1,便利 ， 干净 ， 房间 小
307,736820,20,64842060,1,房间 不 大 ， 但 整体 还是 非常 满意
308,736820,20,56790871,1,卫生 没 得说 ， 员工 很 热情
309,736820,20,56790871,2,地理 位置 也 很 好 ， 离 道 顿 掘 差不多 500 米 ， 走路 7 分钟
310,736820,20,56790871,3,很 便利 的 酒店
311,736820,20,56634928,1,酒店 位置 很 好 ， 出门 非常 方便 ， 房间 虽然 较 小 ， 但 房间 很 干净 ， 整体 环境 还是 不错 的 ， 购物 旅游 出行 便捷 ， 性价比 高 的 酒店
312,736820,20,55610860,1,蛮 好 的 ， 帮 家人 出行 定 的
313,736820,20,55845162,1,整体 非常 好 ， 位置 好 ， 就 在 O I O I 百货 旁边 ， 离开 地铁口 3 分钟
314,736820,20,55845162,2,服务 也好 ， 前台 还有 免费 的 咖啡 ， 退房 手续 非常 简单
315,736820,20,55845162,3,但是 ， 第一 次 去 有点 难 找
316,736820,20,55824654,1,酒店 干净 ， 交通 非常 方便 ， 附近 有 购物 商场 ， 餐饮 选择 多
317,736820,21,55190591,1,交通 特别 方便 ， 晚上 溜达 就 去 心 斋 桥了
318,736820,21,55143434,1,酒店 位置 很 好 就 在 難波 站 附近 ， 是 地鐵站 哦
319,736820,21,59016224,1,虽然 小 了 点 ， 但是 位置 很 好 ， 旁边 是 难 波 车站 ， 然后 走路 去 各种 商业 中心 非常 方便
320,736820,21,50293344,1,日本 酒店 一向 干净 整洁 服务 到位
321,736820,21,50293344,2,很 棒 ， 不过 前台 小姐 的 微笑 服务 应该 加强 ， 入 住 的 哪天 舟车 劳顿 ， 赶到 酒店 时候 ， 本人 外形 大概 有些 风尘仆仆 的 感觉 ， 酒店 前台 小姐 接待 的 表情 略 冰冷
322,736820,21,44462948,1,非常 新 ， 也 干净 ， 位置 也好 ， 离 南 波 5 号 出口 很近
323,736820,21,44462948,2,房间 虽然 不 大 ， 但 2 大 1 小孩 是 可以 的
324,736820,22,50522225,1,位置 不错 ， 离 难 波 站 很 近 ， 出行 很 方便
325,736820,22,50522225,2,日本 的 酒店 普遍 房间 小 ， 但是 很 干净
326,736820,22,44550603,1,酒店 位置 很 好 ， 只是 在 小巷 里 ， 刚 开始 找 有 点 费劲
327,736820,22,44550603,2,离心 斋 桥 很 近 ， 购物 休闲 很 方便
328,736820,22,44550603,3,酒店 设施 干净 ， 服务 周到
329,736820,22,44550603,4,推荐
330,736820,22,44550626,1,酒店 位置 很 好 ， 只是 在 小巷 里 ， 刚 开始 找 有 点 费劲
331,736820,22,44550626,2,离心 斋 桥 很 近 ， 购物 休闲 很 方便
332,736820,22,44550626,3,酒店 设施 干净 ， 服务 周到
333,736820,22,44550626,4,推荐
334,736820,22,44550626,5,房间 小 在 日本 正常
335,736820,22,42763692,1,位置 非常 好 ， 难 波 交通 枢纽 旁 ， 到 哪里 都 方便
336,736820,22,42763692,2,赞
337,736820,22,99333222,1,在 日本 来说 ， 空间 非常 大 ， 性价比 炒 鸡 高
338,736820,22,91378011,1,位置 不错
339,736820,22,91378011,2,~ 出门 方便 ， 有 便利店 在 旁边
340,736820,22,91378011,3,去 车站 近
341,736820,23,78498428,1,非常 不错 ， 很 好 的 酒店 ， 私密性 ， 安全性 都 很 好
342,736820,23,78498428,2,出 门 很 方便 ， 交通 便利 ， 周围 配套 也 很 多 快餐 宵夜
343,736820,23,78498428,3,下次 还 会 入 住
344,736820,23,78498409,1,非常 不错 ， 很 好 的 酒店 ， 私密性 ， 安全性 都 很 好
345,736820,23,78498409,2,出 门 很 方便 ， 交通 便利 ， 周围 配套 也 很 多 快餐 宵夜
346,736820,23,78498409,3,下次 还 会 入 住
347,736820,23,78498391,1,非常 不错 ， 很 好 的 酒店 ， 私密性 ， 安全性 都 很 好
348,736820,23,78498391,2,出 门 很 方便 ， 交通 便利 ， 周围 配套 也 很 多 快餐 宵夜
349,736820,23,78498391,3,下次 还 会 入 住
350,736820,23,63769618,1,位置 很 好 离 难 波 站 很近 房间 很 小 价格 双人 要 高于 单人 天天 很 累 没时间 逛 街 可惜 了
351,736820,23,83380611,1,出行 比较 方便 ， 马路 对面 就 是 高 岛 屋 和 地铁站 ， 就是 酒店 前台 态度 不 咋 滴 ， 缺少 热情
352,736820,23,63189689,1,地点 比较 方便 ， 到 心 斋 桥 也 非常 近
353,736820,23,55844915,1,酒店 服务 非常 好 ， 前台 英文 很 不错 ， 就 是 位置 稍稍 有 点 不 太 好 ， 离开 梅田 要 走 10 多 分钟 ， 一路上 店 也 不 多 ， 离开 梅田 剧院 满 近 的
354,736820,23,43852257,1,"不错 的 酒店 ， 服务员 很 热情 ， 而且 离 难 波 站 很 近 ， 离 道 顿崛 , 心 斋 桥 ， 日本 桥 都 很 近 ， 值得 推荐"
355,736820,24,66307257,1,酒店 位置 实际 还 不错 ， 就 在 地铁口 ， 旁边 也 有 个 高 岛 屋 百 货 ， 离 各种 吃喝玩乐 的 地方 也 很 方便 ， 走着 就 能 到
356,736820,24,66307257,2,就 是 真 的 好 小 好 小 啊 ， 不 知道 是 不 是 我们 之前 在 别的 酒店 都 过 大 了 ， 这个 难道 是 日本 标准 的 大小
357,736820,24,66307257,3,不得而知
358,736820,24,46171820,1,位置 很 好 ， 从 机场 坐 到 难 波 站 出来 走 5-10 分钟 就 到 了 ， 可以 步行 去 道 顿 堀和心 斋 桥 ， 走 去 坐夜 巴 也 很 方便
359,736820,24,46171820,2,早餐 很 好吃 很 好吃 很 好吃 ， 重要 的 事情 要 说 三 遍 ， 非常 非常 丰富
360,736820,24,79106567,1,打扫 的 第一 天 把 我 的 化妆 包 扔在 垃圾桶 住 了 六 天 放 在 口袋 的 垃圾 每天 都 不 收 堆 了 六 天
361,736820,24,58585620,1,酒店 有 点旧 ， 房间 也 不 是 很 大 ， 地理 位置 很 好 ， 离心 斋 桥 也 很 近 ， 很 方便
362,736820,24,62247431,1,就 是 一 开始 没 找到 ， 后 来 才 发现 是 大楼 大 楼 大楼 哦 ！！
363,736820,25,55667149,1,离 难 波 站 很 近 ， 就 是 不 太 好找 ， 其余 的 都 挺 好
