RID,Ctrip_HotelID,HotelName,EnglishHotelName,HotelScore,HotelPrice,tripadvisor_hotel_id,hotel_name,hotel_url,hotel_rating,city_id,postal_code,prefecture,locality,street,ext_address,address,price_lower,price_upper,rooms
3649,706535,Relax Resort Hotel(休闲度假酒店),Relax Resort Hotel,4.3,35381.0,5113,Relax Resort Hotel,https://www.tripadvisor.com/Hotel_Review-g298122-d1094091-Reviews-Relax_Resort_Hotel-Atami_Shizuoka_Prefecture_Chubu.html,4.0,36,413-0019,静岡県,熱海市,咲見町6-41,,〒413-0019 静岡県熱海市咲見町6-41,21608,125280,13
3668,706563,Hotel Select Inn Mishima(三岛Select Inn酒店),Hotel Select Inn Mishima,3.4,4775.0,16939,Hotel Select Inn Mishima,https://www.tripadvisor.com/Hotel_Review-g780865-d1117284-Reviews-Hotel_Select_Inn_Mishima-Mishima_Shizuoka_Prefecture_Chubu.html,3.5,446,411-0858,静岡県,三島市,中央町4-6,,〒411-0858 静岡県三島市中央町4-6,4468,18878,100
3754,759822,Candeo Hotels The Hakata Terrace(哈卡塔特雷斯烛光酒店),Candeo Hotels The Hakata Terrace,4.7,18097.0,3195,Candeo Hotels The Hakata Terrace,https://www.tripadvisor.com/Hotel_Review-g298207-d2162708-Reviews-Candeo_Hotels_The_Hakata_Terrace-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,17,810-0003,福岡県,福岡市中央区,春吉2-4-14,,〒810-0003 福岡県福岡市中央区春吉2-4-14,13430,42933,29
3763,759844,Tokyu Stay Ikebukuro(池袋东急Stay酒店),Tokyu Stay Ikebukuro,4.9,13268.0,154,Tokyu Stay Ikebukuro,https://www.tripadvisor.com/Hotel_Review-g1066460-d1768658-Reviews-Tokyu_Stay_Ikebukuro-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,171-0014,東京都,豊島区,池袋2-12-2,,〒171-0014 東京都豊島区池袋2-12-2,9883,18989,154
3783,785014,El Inn Kyoto(京都EI旅馆),El Inn Kyoto,3.9,6000.0,863,El Inn Kyoto,https://www.tripadvisor.com/Hotel_Review-g298564-d1114922-Reviews-El_Inn_Kyoto-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,601-8004,京都府,京都市南区,東九条東山王町13,,〒601-8004 京都府京都市南区東九条東山王町13,8662,27207,562
3810,846369,Ryokan Yamato(大和旅馆),Ryokan Yamato,4.1,15000.0,7137,Ryokan Yamato,https://www.tripadvisor.com/Hotel_Review-g1021355-d13279500-Reviews-Ryokan_Yamato-Sado_Niigata_Prefecture_Chubu.html,-1.0,66,952-0604,新潟県,佐渡市,小木町1537,,〒952-0604 新潟県佐渡市小木町1537,,,JapanChubuKoshinetsuNiigata PrefectureSado
3840,856916,Comfort Hotel Sapporo(Comfort Hotel 札幌市酒店),Comfort Hotel Sapporo,4.4,5033.0,3740,Comfort Hotel Sapporo,https://www.tripadvisor.com/Hotel_Review-g298560-d386883-Reviews-Comfort_Hotel_Sapporo-Sapporo_Hokkaido.html,3.5,21,,,,,,,,,
3906,992394,Comfort Hotel Osaka Shinsaibashi(Comfort Hotel 大阪心斋桥酒店),Comfort Hotel Osaka Shinsaibashi,4.6,8600.0,1294,Comfort Hotel Osaka Shinsaibashi,https://www.tripadvisor.com/Hotel_Review-g298566-d299468-Reviews-Comfort_Hotel_Osaka_Shinsaibashi-Osaka_Osaka_Prefecture_Kinki.html,4.0,3,542-0083,大阪府,大阪市中央区,東心斎橋1-15-15,,〒542-0083 大阪府大阪市中央区東心斎橋1-15-15,7218,18767,193
4226,1181973,Art Hotel Color Aomori(青森 色彩艺术酒店),Art Hotel Color Aomori,4.0,4254.0,10372,Art Hotel Color Aomori,https://www.tripadvisor.com/Hotel_Review-g298241-d1082092-Reviews-Art_Hotel_Color_Aomori-Aomori_Aomori_Prefecture_Tohoku.html,4.0,135,030-0801,青森県,青森市,新町2-5-6,,〒030-0801 青森県青森市新町2-5-6,4141,12424,89
4243,1182118,Hakone Highland Hotel(小田急集团酒店 箱根高原酒店),Hakone Highland Hotel,4.1,18508.0,2121,Hakone Highland Hotel,https://www.tripadvisor.com/Hotel_Review-g298171-d634776-Reviews-Hakone_Highland_Hotel-Hakone_machi_Ashigarashimo_gun_Kanagawa_Prefecture_Kanto.html,4.5,7,250-0631,神奈川県,足柄下郡箱根町,仙石原品の木940,,〒250-0631 神奈川県足柄下郡箱根町仙石原品の木940,17768,59078,74
4246,1182146,Nagoya Crown Hotel(名古屋皇冠酒店),Nagoya Crown Hotel,4.6,9752.0,3535,Nagoya Crown Hotel,https://www.tripadvisor.com/Hotel_Review-g298106-d558215-Reviews-Nagoya_Crown_Hotel-Nagoya_Aichi_Prefecture_Chubu.html,3.5,20,460-0008,愛知県,名古屋市中区,栄1-8-33,,〒460-0008 愛知県名古屋市中区栄1-8-33,5945,13650,613
4249,1182214,Shinkoiwa Park Hotel(新小岩公园酒店),Shinkoiwa Park Hotel,3.9,7648.0,603,Shinkoiwa Park Hotel,https://www.tripadvisor.com/Hotel_Review-g1066447-d1089721-Reviews-Shinkoiwa_Park_Hotel-Katsushika_Tokyo_Tokyo_Prefecture_Kanto.html,3.5,1,124-0023,東京都,葛飾区,東新小岩1-1-3,,〒124-0023 東京都葛飾区東新小岩1-1-3,6219,10772,232
4252,1182256,Super Hotel Asakusa(浅草超级酒店),Super Hotel Asakusa,4.4,11253.0,233,Super Hotel Asakusa,https://www.tripadvisor.com/Hotel_Review-g1066461-d2450406-Reviews-Super_Hotel_Asakusa-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,111-0032,東京都,台東区,浅草2-33-1,,〒111-0032 東京都台東区浅草2-33-1,7885,19767,112
4256,1182292,Hotel Yudanaka(汤田中酒店),Hotel Yudanaka,3.9,7707.0,3895,Hotel Yudanaka,https://www.tripadvisor.com/Hotel_Review-g1117904-d1426265-Reviews-Hotel_Yudanaka-Yamanouchi_machi_Shimotakai_gun_Nagano_Prefecture_Chubu.html,3.5,22,381-0401,長野県,下高井郡山ノ内町,平穏3246-2,湯田中温泉,〒381-0401 長野県下高井郡山ノ内町平穏3246-2湯田中温泉,8063,17805,18
4271,1186508,Hirata Maple Hotel(平田枫糖酒店),Hirata Maple Hotel,4.5,8534.0,10230,Hirata Maple Hotel,https://www.tripadvisor.com/Hotel_Review-g1023583-d1072953-Reviews-Hirata_Maple_Hotel-Izumo_Shimane_Prefecture_Chugoku.html,3.5,131,691-0001,島根県,出雲市,平田町2451,,〒691-0001 島根県出雲市平田町2451,6828,11977,89
4274,1187081,Hachijo View Hotel(八丈豪景酒店),Hachijo View Hotel,4.1,12960.0,12720,Hachijo View Hotel,https://www.tripadvisor.com/Hotel_Review-g1091151-d1138273-Reviews-Hachijo_View_Hotel-Hachijo_machi_Hachijo_jima_Tokyo_Prefecture_Kanto.html,3.5,209,100-1401,東京都,八丈支庁八丈町,大賀郷4422-1,,〒100-1401 東京都八丈支庁八丈町大賀郷4422-1,12640,31767,46
4304,1237748,Business Inn Norte(商务北酒店),Business Inn Norte,4.1,6082.0,3816,Business Inn Norte,https://www.tripadvisor.com/Hotel_Review-g298560-d1082440-Reviews-Business_Inn_Norte-Sapporo_Hokkaido.html,3.5,21,064-0811,北海道,札幌市中央区,南11条西1-1-35,,〒064-0811 北海道札幌市中央区南11条西1-1-35,4031,13998,99
4346,1308816,Toyoko Inn Tokyo Akiba Asakusabashi-eki Higashi-guchi(东京秋叶浅草桥站东口旅馆),Toyoko Inn Tokyo Akiba Asakusabashi-eki Higashi-guchi,4.4,7884.0,118,Toyoko Inn Tokyo Akiba Asakusabashi-eki Higashi-guchi,https://www.tripadvisor.com/Hotel_Review-g1066461-d2526958-Reviews-Toyoko_Inn_Tokyo_Akiba_Asakusabashi_eki_Higashi_guchi-Taito_Tokyo_Tokyo_Prefecture_Ka.html,4.0,1,111-0052,東京都,台東区,柳橋2-14-4,,〒111-0052 東京都台東区柳橋2-14-4,8107,11882,239
4353,1309214,Green Rich Hotel Tosu Ekimae(绿色丰富鸟栖站前酒店),Green Rich Hotel Tosu Ekimae,4.2,5987.0,19408,Green Rich Hotel Tosu Ekimae,https://www.tripadvisor.com/Hotel_Review-g1023543-d1883225-Reviews-Green_Rich_Hotel_Tosu_Ekimae-Tosu_Saga_Prefecture_Kyushu_Okinawa.html,4.0,687,841-0034,佐賀県,鳥栖市,京町726,,〒841-0034 佐賀県鳥栖市京町726,5474,11618,138
4357,1310012,Hotel Select Inn Aomori(青森Select Inn酒店),Hotel Select Inn Aomori,4.2,4246.0,10370,Hotel Select Inn Aomori,https://www.tripadvisor.com/Hotel_Review-g298241-d1482676-Reviews-Hotel_Select_Inn_Aomori-Aomori_Aomori_Prefecture_Tohoku.html,3.5,135,030-0862,青森県,青森市,古川2-9-1,,〒030-0862 青森県青森市古川2-9-1,3134,13432,84
4363,1310280,Ochanomizu Hotel Shoryukan(御茶之水酒店-升龙馆),Ochanomizu Hotel Shoryukan,4.5,10790.0,258,Ochanomizu Hotel Shoryukan,https://www.tripadvisor.com/Hotel_Review-g1066443-d1798960-Reviews-Ochanomizu_Hotel_Shoryukan-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,101-0052,東京都,千代田区,神田小川町3-24-9,,〒101-0052 東京都千代田区神田小川町3-24-9,8551,22543,42
4378,1314566,Hotel 1-2-3 Kobe(神户1-2-3酒店),Hotel 1-2-3 Kobe,4.1,6044.0,6052,Hotel 1-2-3 Kobe,https://www.tripadvisor.com/Hotel_Review-g298562-d1068122-Reviews-Hotel_1_2_3_Kobe-Kobe_Hyogo_Prefecture_Kinki.html,3.5,46,651-0086,兵庫県,神戸市,中央区磯上通4-1-12,,〒651-0086 兵庫県神戸市中央区磯上通4-1-12,5822,13659,98
4392,1330921,Hotel Metropolitan Tokyo Marunouchi(东京丸之內都市大饭店),Hotel Metropolitan Tokyo Marunouchi,4.5,31154.0,183,Hotel Metropolitan Tokyo Marunouchi,https://www.tripadvisor.com/Hotel_Review-g1066443-d653033-Reviews-Hotel_Metropolitan_Tokyo_Marunouchi-Chiyoda_Tokyo_Tokyo_Prefecture_Kanto.html,4.5,1,100-0005,東京都,千代田区丸の内,1-7-12,,〒100-0005 東京都千代田区丸の内1-7-12,23320,42865,343
4415,1438325,HOTEL MYSTAYS Shin Osaka Conference Center（HOTEL MYSTAYS 新大阪 (会议中心) ）,HOTEL MYSTAYS Shin Osaka Conference Center,4.5,4870.0,1375,HOTEL MYSTAYS Shin Osaka Conference Center,https://www.tripadvisor.com/Hotel_Review-g298566-d302756-Reviews-HOTEL_MYSTAYS_Shin_Osaka_Conference_Center-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,532-0011,大阪府,大阪市淀川区,西中島6-2-19,,〒532-0011 大阪府大阪市淀川区西中島6-2-19,5108,16546,399
4417,1438364,Shin-Osaka Sunny Stone Hotel(新大阪阳光石酒店),Shin-Osaka Sunny Stone Hotel,4.2,7111.0,1305,Shin-Osaka Sunny Stone Hotel,https://www.tripadvisor.com/Hotel_Review-g298566-d1084419-Reviews-Shin_Osaka_Sunny_Stone_Hotel-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,532-0011,大阪府,大阪市,淀川区西中島4-12-2,,〒532-0011 大阪府大阪市淀川区西中島4-12-2,5441,14547,232
4426,1454457,Daiwa Roynet Hotel Kanazawa(金泽大和ROYNET酒店),Daiwa Roynet Hotel Kanazawa,4.3,10777.0,5704,Daiwa Roynet Hotel Kanazawa,https://www.tripadvisor.com/Hotel_Review-g298115-d1083029-Reviews-Daiwa_Roynet_Hotel_Kanazawa-Kanazawa_Ishikawa_Prefecture_Chubu.html,4.0,42,920-0849,石川県,金沢市,堀川新町2-20,,〒920-0849 石川県金沢市堀川新町2-20,6494,23735,208
4435,1454535,Aso Resort Grandvrio Hotel(阿苏渡假格兰比利欧酒店 (ROUTE-INN系列酒店)),Aso Resort Grandvrio Hotel,3.3,13558.0,10096,Aso Resort Grandvrio Hotel,https://www.tripadvisor.com/Hotel_Review-g670169-d300885-Reviews-Aso_Resort_Grandvrio_Hotel-Aso_Kumamoto_Prefecture_Kyushu_Okinawa.html,3.5,127,869-2232,熊本県,阿蘇市,赤水米塚温泉,,〒869-2232 熊本県阿蘇市赤水米塚温泉,11305,28431,180
4437,1454539,Aso Plaza Hotel(阿苏广场酒店),Aso Plaza Hotel,3.9,,10094,Aso Plaza Hotel,https://www.tripadvisor.com/Hotel_Review-g670169-d1092116-Reviews-Aso_Plaza_Hotel-Aso_Kumamoto_Prefecture_Kyushu_Okinawa.html,4.0,127,869-2301,熊本県,阿蘇市,内牧1287,,〒869-2301 熊本県阿蘇市内牧1287,15670,38840,100
4444,1458337,Hotel Machida Villa(町田别墅酒店),Hotel Machida Villa,4.1,8856.0,19481,Hotel Machida Villa,https://www.tripadvisor.com/Hotel_Review-g1060907-d1092264-Reviews-Hotel_Machida_Villa-Machida_Tokyo_Prefecture_Kanto.html,3.5,696,194-0022,東京都,町田市,森野1-20-10,,〒194-0022 東京都町田市森野1-20-10,6032,15862,164
4465,1458401,Toi Fujiya Hotel(土肥富士屋酒店),Toi Fujiya Hotel,4.7,17179.0,6195,Toi Fujiya Hotel,https://www.tripadvisor.com/Hotel_Review-g790340-d1077606-Reviews-Toi_Fujiya_Hotel-Izu_Shizuoka_Prefecture_Chubu.html,4.0,47,410-3302,静岡県,伊豆市,土肥478-1,,〒410-3302 静岡県伊豆市土肥478-1,18361,66391,38
4477,1465463,Solvita Hotel Naha(那覇Solvita酒店),Solvita Hotel Naha,4.3,9395.0,3412,Solvita Hotel Naha,https://www.tripadvisor.com/Hotel_Review-g298224-d1092863-Reviews-Solvita_Hotel_Naha-Naha_Okinawa_Prefecture_Kyushu_Okinawa.html,4.0,18,900-0032,沖縄県,那覇市,松山2-17-17,,〒900-0032 沖縄県那覇市松山2-17-17,6385,18164,200
4503,1483194,Miyako Central Hotel(宫古岛中央酒店),Miyako Central Hotel,4.6,7700.0,5226,Miyako Central Hotel,https://www.tripadvisor.com/Hotel_Review-g680765-d1094854-Reviews-Miyako_Central_Hotel-Miyakojima_Okinawa_Prefecture_Kyushu_Okinawa.html,3.5,37,906-0012,沖縄県,宮古島市,平良字西里225,,〒906-0012 沖縄県宮古島市平良字西里225,7613,19033,62
4612,1485136,Hotel Green Line(绿色线条酒店),Hotel Green Line,4.0,5132.0,5887,Hotel Green Line,https://www.tripadvisor.com/Hotel_Review-g298249-d1082684-Reviews-Hotel_Green_Line-Sendai_Miyagi_Prefecture_Tohoku.html,3.0,43,980-0824,宮城県,仙台市青葉区,支倉町1-20,,〒980-0824 宮城県仙台市青葉区支倉町1-20,4928,13217,83
4632,1485277,Hotel Sun Valley Annex(太阳谷酒店别馆),Hotel Sun Valley Annex,4.8,9320.0,5261,Hotel Sun Valley Annex,https://www.tripadvisor.com/Hotel_Review-g298219-d1078063-Reviews-Hotel_Sun_Valley_Annex-Beppu_Oita_Prefecture_Kyushu_Okinawa.html,3.5,38,874-0919,大分県,別府市,石垣東10-1-20,,〒874-0919 大分県別府市石垣東10-1-20,6494,17913,150
4634,1485282,Atsugi Urban Hotel(厚木城市酒店),Atsugi Urban Hotel,3.8,6347.0,15840,Atsugi Urban Hotel,https://www.tripadvisor.com/Hotel_Review-g298169-d1049651-Reviews-Atsugi_Urban_Hotel-Atsugi_Kanagawa_Prefecture_Kanto.html,3.5,367,243-0018,神奈川県,厚木市,中町3-14-14,,〒243-0018 神奈川県厚木市中町3-14-14,6256,15974,149
4677,1488282,Hotel Futaba(水织越後之宿 双叶酒店(旧:双叶酒店)),Hotel Futaba,4.8,38880.0,2477,Hotel Futaba,https://www.tripadvisor.com/Hotel_Review-g1119245-d1132189-Reviews-Hotel_Futaba-Yuzawa_machi_Minamiuonuma_gun_Niigata_Prefecture_Chubu.html,4.0,10,949-6101,新潟県,南魚沼郡湯沢町,湯沢419,,〒949-6101 新潟県南魚沼郡湯沢町湯沢419,21655,57746,75
4681,1488592,Hotel Green Plaza Karuizawa(轻井泽绿色广场酒店),Hotel Green Plaza Karuizawa,4.0,15000.0,8180,Hotel Green Plaza Karuizawa,https://www.tripadvisor.com/Hotel_Review-g1123094-d1230177-Reviews-Hotel_Green_Plaza_Karuizawa-Tsumagoi_mura_Agatsuma_gun_Gunma_Prefecture_Kanto.html,3.5,82,377-1512,群馬県,吾妻郡嬬恋村,大前細原2277,,〒377-1512 群馬県吾妻郡嬬恋村大前細原2277,16226,49575,453
4688,1488864,Hotel Iida(饭田酒店),Hotel Iida,4.3,12470.0,962,Hotel Iida,https://www.tripadvisor.com/Hotel_Review-g298564-d1091344-Reviews-Hotel_Iida-Kyoto_Kyoto_Prefecture_Kinki.html,3.5,2,600-8216,京都府,京都市,下京区不明門通り塩小路上ル717,,〒600-8216 京都府京都市下京区不明門通り塩小路上ル717,9550,27318,27
4693,1488905,Hotel Ryozen(灵山酒店),Hotel Ryozen,4.1,29272.0,1108,Hotel Ryozen,https://www.tripadvisor.com/Hotel_Review-g298564-d1079643-Reviews-Hotel_Ryozen-Kyoto_Kyoto_Prefecture_Kinki.html,4.0,2,605-0861,京都府,京都市東山区,東山区清閑寺霊山町7,,〒605-0861 京都府京都市東山区東山区清閑寺霊山町7,11771,53748,29
4720,1489240,Hotel NCB(NCB酒店),Hotel NCB,3.9,6123.0,1422,Hotel NCB,https://www.tripadvisor.com/Hotel_Review-g298566-d557792-Reviews-Hotel_NCB-Osaka_Osaka_Prefecture_Kinki.html,3.5,3,530-6691,大阪府,大阪市,北区中之島6-2-27,,〒530-6691 大阪府大阪市北区中之島6-2-27,5664,14547,142
4729,1489782,Okayama Business Hotel Annex(冈山商务酒店别馆),Okayama Business Hotel Annex,3.5,9025.0,8834,Okayama Business Hotel Annex,https://www.tripadvisor.com/Hotel_Review-g298134-d1082698-Reviews-Okayama_Business_Hotel_Annex-Okayama_Okayama_Prefecture_Chugoku.html,3.5,94,700-0901,岡山県,岡山市,本町 9-16,,〒700-0901 岡山県岡山市北区本町 9-16,5595,14100,137
4731,1489896,Clayton Bay Hotel(克雷顿海湾酒店),Clayton Bay Hotel,4.7,11240.0,10733,Clayton Bay Hotel,https://www.tripadvisor.com/Hotel_Review-g1022430-d1050790-Reviews-Clayton_Bay_Hotel-Kure_Hiroshima_Prefecture_Chugoku.html,4.0,144,737-0822,広島県,呉市,築地町3-3,Clayton Bay Hotel,〒737-0822 広島県呉市築地町3-3Clayton Bay Hotel,8283,50817,59
4734,1489962,Tottori City Hotel(鸟取都市酒店),Tottori City Hotel,4.6,24000.0,11195,Tottori City Hotel,https://www.tripadvisor.com/Hotel_Review-g298138-d1072621-Reviews-Tottori_City_Hotel-Tottori_Tottori_Prefecture_Chugoku.html,3.5,155,680-0055,鳥取県,鳥取市,戎町471,,〒680-0055 鳥取県鳥取市戎町471,5485,11865,146
4735,1489966,Hotel Monarque Tottori(摩那趣鸟取酒店),Hotel Monarque Tottori,5.0,8500.0,11199,Hotel Monarque Tottori,https://www.tripadvisor.com/Hotel_Review-g298138-d1087935-Reviews-Hotel_Monarque_Tottori-Tottori_Tottori_Prefecture_Chugoku.html,4.0,155,680-0834,鳥取県,鳥取市,永楽温泉町403,,〒680-0834 鳥取県鳥取市永楽温泉町403,7835,18021,108
4741,1497126,Hotel Shikisai(奥日光 四季彩酒店),Hotel Shikisai,4.7,30400.0,2651,Hotel Shikisai,https://www.tripadvisor.com/Hotel_Review-g298182-d1094430-Reviews-Hotel_Shikisai-Nikko_Tochigi_Prefecture_Kanto.html,4.5,12,321-1661,栃木県,日光市,中宮祠2485,,〒321-1661 栃木県日光市中宮祠2485,27318,66852,36
4743,1497157,Hotel Bellclassic Tokyo(东京贝尔经典酒店),Hotel Bellclassic Tokyo,4.1,16020.0,326,Hotel Bellclassic Tokyo,https://www.tripadvisor.com/Hotel_Review-g1066460-d505316-Reviews-Hotel_Bellclassic_Tokyo-Toshima_Tokyo_Tokyo_Prefecture_Kanto.html,4.0,1,170-0005,東京都,豊島区,南大塚3-33-6,,〒170-0005 東京都豊島区南大塚3-33-6,10328,27651,151
4744,1497161,Tourist Hotel(上野 旅行者酒店),Tourist Hotel,3.8,35000.0,658,Tourist Hotel,https://www.tripadvisor.com/Hotel_Review-g1066461-d1036691-Reviews-Tourist_Hotel-Taito_Tokyo_Tokyo_Prefecture_Kanto.html,3.0,1,110-0015,東京都,台東区,東上野3-18-11,,〒110-0015 東京都台東区東上野3-18-11,7551,19212,23
4750,1497201,Hotel Soga International(苏我国际酒店),Hotel Soga International,4.1,8010.0,11564,Hotel Soga International,https://www.tripadvisor.com/Hotel_Review-g298158-d1078597-Reviews-Hotel_Soga_International-Chiba_Chiba_Prefecture_Kanto.html,3.5,167,260-0842,千葉県,千葉市,中央区南町2-7-13,,〒260-0842 千葉県千葉市中央区南町2-7-13,6492,14215,112
4755,1497262,Isawa Tokiwa Hotel(石和常磐酒店),Isawa Tokiwa Hotel,4.0,16920.0,10189,Isawa Tokiwa Hotel,https://www.tripadvisor.com/Hotel_Review-g1021447-d1065061-Reviews-Isawa_Tokiwa_Hotel-Fuefuki_Yamanashi_Prefecture_Chubu.html,4.0,130,406-0024,山梨県,笛吹市,石和町川中島1607-14,,〒406-0024 山梨県笛吹市石和町川中島1607-14,10410,48019,58
4757,1497273,Yumura Tokiwa Hotel(常盘酒店),Yumura Tokiwa Hotel,5.0,29600.0,11159,Yumura Tokiwa Hotel,https://www.tripadvisor.com/Hotel_Review-g298128-d1085984-Reviews-Yumura_Tokiwa_Hotel-Kofu_Yamanashi_Prefecture_Chubu.html,4.0,154,400-0073,山梨県,甲府市,湯村2-5-21,,〒400-0073 山梨県甲府市湯村2-5-21,21939,78240,50
4781,1497640,Hakuba Highland Hotel(白马高原酒店),Hakuba Highland Hotel,4.2,35000.0,1618,Hakuba Highland Hotel,https://www.tripadvisor.com/Hotel_Review-g1120615-d1127267-Reviews-Hakuba_Highland_Hotel-Hakuba_mura_Kitaazumi_gun_Nagano_Prefecture_Chubu.html,4.5,4,399-9301,長野県,北安曇郡白馬村,北城21582,,〒399-9301 長野県北安曇郡白馬村北城21582,17102,41199,73
4789,1498242,Shodoshima Grand Hotel Suimei(小豆岛格兰酒店 水明),Shodoshima Grand Hotel Suimei,4.4,12460.0,9777,Shodoshima Grand Hotel Suimei,https://www.tripadvisor.com/Hotel_Review-g1121425-d1123544-Reviews-Shodoshima_Grand_Hotel_Suimei-Tonosho_cho_Shozu_gun_Shodo_shima_Kagawa_Prefecture_Shi.html,3.5,117,761-4106,香川県,小豆郡土庄町,甲1171-6,,〒761-4106 香川県小豆郡土庄町甲1171-6,10631,32341,46
4791,1498296,Okura Hotel Marugame(丸龟大仓酒店),Okura Hotel Marugame,4.8,8200.0,17954,Okura Hotel Marugame,https://www.tripadvisor.com/Hotel_Review-g1022916-d1073059-Reviews-Okura_Hotel_Marugame-Marugame_Kagawa_Prefecture_Shikoku.html,3.5,532,763-0011,香川県,丸亀市,富士見町3-3-50,,〒763-0011 香川県丸亀市富士見町3-3-50,7149,17426,286
4793,1498347,Hotel Sunroute Tokushima(德岛灿路都大饭店(旧名: 太阳道大酒店)),Hotel Sunroute Tokushima,4.6,9193.0,10771,Hotel Sunroute Tokushima,https://www.tripadvisor.com/Hotel_Review-g298236-d1082275-Reviews-Hotel_Sunroute_Tokushima-Tokushima_Tokushima_Prefecture_Shikoku.html,4.0,145,770-0834,徳島県,徳島市,元町1-5-1,,〒770-0834 徳島県徳島市元町1-5-1,8507,16342,239
4795,1498364,Kochi Hotel(高知酒店),Kochi Hotel,4.8,37500.0,9099,Kochi Hotel,https://www.tripadvisor.com/Hotel_Review-g298234-d1084576-Reviews-Kochi_Hotel-Kochi_Kochi_Prefecture_Shikoku.html,3.5,99,780-0053,高知県,高知市,駅前町4-10,,〒780-0053 高知県高知市駅前町4-10,5372,15219,79
4799,1498416,Seaside Hotel Twins Momochi(海滨酒店 Twins Momochi),Seaside Hotel Twins Momochi,3.9,8830.0,3252,Seaside Hotel Twins Momochi,https://www.tripadvisor.com/Hotel_Review-g298207-d558327-Reviews-Seaside_Hotel_Twins_Momochi-Fukuoka_Fukuoka_Prefecture_Kyushu_Okinawa.html,3.5,17,814-0001,福岡県,福岡市早良区,百道浜1-7-4,,〒814-0001 福岡県福岡市早良区百道浜1-7-4,7155,17393,190
4801,1498444,Mifuneyama Kanko Hotel(御船山观光酒店),Mifuneyama Kanko Hotel,4.8,20000.0,16749,Mifuneyama Kanko Hotel,https://www.tripadvisor.com/Hotel_Review-g1023552-d1065882-Reviews-Mifuneyama_Kanko_Hotel-Takeo_Saga_Prefecture_Kyushu_Okinawa.html,4.0,433,843-0022,佐賀県,武雄市,武雄町武雄4100,,〒843-0022 佐賀県武雄市武雄町武雄4100,9718,35746,37
4804,1498477,Comfort Hotel Kurosaki(Comfort Hotel 黑崎酒店),Comfort Hotel Kurosaki,4.8,6407.0,9412,Comfort Hotel Kurosaki,https://www.tripadvisor.com/Hotel_Review-g303160-d1426164-Reviews-Comfort_Hotel_Kurosaki-Kitakyushu_Fukuoka_Prefecture_Kyushu_Okinawa.html,4.0,109,806-0021,福岡県,北九州市八幡西区,黒崎3丁目13-13,,〒806-0021 福岡県北九州市八幡西区黒崎3丁目13-13,5148,19808,151
4812,1498582,Hotel Lorelei(Lorelei酒店),Hotel Lorelei,4.5,12300.0,10492,Hotel Lorelei,https://www.tripadvisor.com/Hotel_Review-g298217-d1092124-Reviews-Hotel_Lorelei-Sasebo_Nagasaki_Prefecture_Kyushu_Okinawa.html,4.0,139,859-3236,長崎県,佐世保市,南風崎町449,,〒859-3236 長崎県佐世保市南風崎町449,10634,24401,95
4827,1498987,Yakushima Green Hotel(屋久岛绿色酒店),Yakushima Green Hotel,4.3,14968.0,6268,Yakushima Green Hotel,https://www.tripadvisor.com/Hotel_Review-g1121600-d1133982-Reviews-Yakushima_Green_Hotel-Kumage_gun_Yakushima_cho_Yakushima_Kagoshima_Prefecture_Kyushu_.html,4.0,49,891-4311,鹿児島県,熊毛郡屋久島町,安房788-110,,〒891-4311 鹿児島県熊毛郡屋久島町安房788-110,13659,24071,42
4832,1500068,Tateyama Kokusai Hotel(立山国际酒店),Tateyama Kokusai Hotel,4.9,22673.0,8277,Tateyama Kokusai Hotel,https://www.tripadvisor.com/Hotel_Review-g298126-d1079618-Reviews-Tateyama_Kokusai_Hotel-Toyama_Toyama_Prefecture_Chubu.html,4.0,84,930-1454,富山県,富山市,原45,,〒930-1454 富山県富山市原45,18241,47560,56
4844,1500181,Nagoya Rich Hotel Nishiki(名古屋里奇酒店 锦（旧：名古屋绿色酒店）),Nagoya Rich Hotel Nishiki,4.2,5572.0,3613,Nagoya Rich Hotel Nishiki,https://www.tripadvisor.com/Hotel_Review-g298106-d558210-Reviews-Nagoya_Rich_Hotel_Nishiki-Nagoya_Aichi_Prefecture_Chubu.html,3.0,20,460-0003,愛知県,名古屋市,中区錦1-8-22,,〒460-0003 愛知県名古屋市中区錦1-8-22,4479,12318,103
4845,1500185,Nagoya Flower Hotel(名古屋花酒店),Nagoya Flower Hotel,4.1,5990.0,3614,Nagoya Flower Hotel,https://www.tripadvisor.com/Hotel_Review-g298106-d558214-Reviews-Nagoya_Flower_Hotel-Nagoya_Aichi_Prefecture_Chubu.html,3.0,20,453-0015,愛知県,名古屋市中村区,椿町15-4,,〒453-0015 愛知県名古屋市中村区椿町15-4,6719,11422,148
